,단어,부정,긍정
4068,▁절감,0.060329407,0.022239126
4069,▁절대,-0.019383403,0.025610832
4070,▁절반,-0.032067113,0.00301476
4071,▁절차,-0.0041790176,-0.050074555
4072,▁절차를,-0.021143686,-0.06750436
4073,▁젊은,0.0048981006,0.0033778995
4074,▁점,-0.018964551,-0.01563981
4075,▁점검,-0.013546964,-0.028218351
4076,▁점도,-0.037211012,0.03253234
4077,▁점수,0.04193803,1.8747523e-05
4078,▁점에서,-0.0119645065,0.0070997104
4079,▁점유율,0.0080725,-0.0017273407
4080,▁점을,-0.019229867,-0.002744195
4081,▁점이,-0.020364583,0.027705612
4082,▁점이다,0.010477502,-0.0053665135
4083,▁점점,-0.012598081,0.0013910328
4084,▁점차,-0.021419628,0.029357422
4085,▁점포,0.01825289,-0.036022596
4086,▁접,0.024175977,-0.004981829
4087,▁접근,-0.020791937,-0.02628219
4088,▁접속,-0.015418566,-0.034126528
4089,▁접수,-0.0074064415,0.040763855
4090,▁접촉,0.03235247,0.006975036
4091,▁접한,-0.0074059255,0.00730215
4092,▁정,0.047161356,-0.01516936
4093,▁정권,0.03155175,-0.012469435
4094,▁정규,0.021368971,-0.045172565
4095,▁정규직,0.0006226185,0.01697927
4096,▁정기,-0.032813475,0.042537116
4097,▁정당,0.021506824,-0.03610594
4098,▁정당공천,-0.013588006,-0.07202295
4099,▁정도,-0.039221898,0.04592097
4100,▁정도로,-0.0051757414,0.039438523
4101,▁정리,0.014701285,-0.0049716155
4102,▁정말,-0.048451323,-0.0064214985
4103,▁정보,-0.01024346,0.03878817
4104,▁정보를,-0.002093237,0.042238947
4105,▁정보통신,0.0037547206,-0.039480276
4106,▁정부,0.035166234,0.018836351
4107,▁정부가,0.018507037,0.013096563
4108,▁정부는,0.049438566,0.016467571
4109,▁정부와,0.052059844,0.00067932066
4110,▁정부의,0.033002168,0.0068313265
4111,▁정부조직,-0.0035140086,-0.035911016
4112,▁정비,-0.019454861,-0.043770634
4113,▁정상,0.023115894,0.023101967
4114,▁정상화,-0.005982465,-0.011784697
4115,▁정상회담,0.011273436,0.03452456
4116,▁정식,-0.0027997736,-0.040550277
4117,▁정신,0.064128265,-0.020656396
4118,▁정착,0.03172856,-0.055699807
4119,▁정책,0.011571727,-0.051470533
4120,▁정책을,-0.006637511,-0.048459604
4121,▁정체,-0.052565258,0.04166264
4122,▁정치,0.017966634,-0.031289868
4123,▁정치권,0.016073043,-0.030871999
4124,▁정치적,0.017296527,-0.0642153
4125,▁정확한,-0.009038238,-0.021048035
4126,▁정확히,0.011363458,0.015740367
4127,▁정황,0.0276124,0.008996805
4128,▁제,-0.03936632,-0.0052678026
4129,▁제거,-0.04504984,0.015955016
4130,▁제공,-0.0026817764,-0.030932227
4131,▁제공하고,-0.02951923,0.019668348
4132,▁제공하는,-0.018328529,0.0010957294
4133,▁제공한다,-0.022849051,0.025181428
4134,▁제기,-0.002157825,0.043346766
4135,▁제기되고,0.028507853,0.04762242
4136,▁제대로,-0.03609853,-0.027268793
4137,▁제도,0.0023727473,0.018415757
4138,▁제목으로,0.039888848,0.029497854
4139,▁제시,0.032835364,-0.0018972307
4140,▁제시한,0.02069201,-0.033831567
4141,▁제시했다,0.018637165,-0.0262466
4142,▁제안,-0.0016193916,0.06573125
4143,▁제약,-0.0039561875,-0.028965607
4144,▁제외,-0.02888948,0.020277571
4145,▁제외한,-0.02890892,0.05605279
4146,▁제임스,-0.023171227,0.038191922
4147,▁제작,-0.033249527,-0.010761242
4148,▁제작발표회,0.047663674,-0.0023200512
4149,▁제작진,0.0052066855,-0.03451088
4150,▁제재,-0.014866792,-0.0032907207
4151,▁제조,-0.015883818,0.020774616
4152,▁제조업,-0.030079138,0.0097730085
4153,▁제조업체,0.04089758,0.004877121
4154,▁제주,-0.0028623205,-0.0047442187
4155,▁제주도,-0.024021063,-0.01068582
4156,▁제출,-0.020888394,0.027668552
4157,▁제치고,0.0017736368,0.018834874
4158,▁제품,-0.0071759345,-0.005637074
4159,▁제품을,-0.029681906,-0.03850054
4160,▁제한,0.054016814,-0.021558156
4161,▁제휴,0.03143124,-0.02652001
4162,▁조,-0.0011277748,0.023993485
4163,▁조건,-0.015908247,-0.021333523
4164,▁조금,-9.836443e-05,0.035313956
4165,▁조금씩,-0.040958155,0.014540635
4166,▁조기,0.008824924,0.022359593
4167,▁조달,-0.012719104,-0.0012801401
4168,▁조례,0.037837572,-0.058715876
4169,▁조만간,0.027927883,0.010844383
4170,▁조명,0.025171723,-0.034706354
4171,▁조사,0.013026284,-0.0042293724
4172,▁조사결과,0.008024295,0.042653747
4173,▁조사됐다,0.04006377,-0.0223569
4174,▁조사를,0.010268945,-0.019283699
4175,▁조사하고,0.032511234,0.024927355
4176,▁조선,-0.004997199,0.010702595
4177,▁조성,0.009719556,-0.042593755
4178,▁조성민,0.024410747,-0.027744964
4179,▁조심,0.03269715,-0.025687784
4180,▁조언,-0.012150992,-0.017164592
4181,▁조율,-0.0042033265,-0.024083912
4182,▁조작,0.019772626,-0.015726116
4183,▁조절,0.028107252,-0.0018633287
4184,▁조정,-0.035738125,0.009215837
4185,▁조종사,0.043779224,0.021383155
4186,▁조직,0.002918642,-0.0589286
4187,▁조직개편,0.015624153,-0.044980574
4188,▁조치,0.014157968,0.030756582
4189,▁조치를,-0.022275828,0.009736851
4190,▁조합원,0.04987621,0.004865784
4191,▁조항,0.0036488231,-0.00045459997
4192,▁존,-0.0128627885,-0.05208546
4193,▁존재,-0.029196894,-0.016346136
4194,▁존중,0.04370556,-0.0033960324
4195,▁졸업,-0.012947602,-0.023112502
4196,▁좀,0.008629811,-0.026810963
4197,▁종,0.0063802656,-0.018546188
4198,▁종교,0.022775088,0.00526274
4199,▁종로구,-0.008859046,-0.026624857
4200,▁종료,0.017623356,0.025327979
4201,▁종류,-0.008401182,0.006533333
4202,▁종목,0.019668689,-0.014618132
4203,▁종합,0.002079906,-0.036232643
4204,▁좋,-0.03313052,-0.01933058
4205,▁좋겠다,-0.038341947,0.010149184
4206,▁좋다,-0.021680739,-0.021427013
4207,▁좋아,0.001767817,-0.012928961
4208,▁좋았,0.00042846578,-0.06012306
4209,▁좋은,-0.009324158,-0.047444455
4210,▁좋지,0.022027042,-0.012032986
4211,▁좌,-0.05831105,-0.04961498
4212,▁죄,-0.014616682,0.009379673
4213,▁주,-0.0054497514,-0.035687782
4214,▁주가,0.02285444,0.0073007196
4215,▁주가가,-0.041885052,-0.06281719
4216,▁주거,0.022990208,-0.010512004
4217,▁주고,-0.00419111,0.07784132
4218,▁주관,-0.03211617,-0.016622275
4219,▁주는,-0.0068801995,0.01916078
4220,▁주도,0.03672013,0.0026796889
4221,▁주력,0.013007449,-0.027551271
4222,▁주로,0.043518953,0.051960163
4223,▁주말,0.040570963,0.0076481327
4224,▁주말드라마,-0.018861052,0.01815763
4225,▁주목,0.046649035,-0.031740498
4226,▁주목된다,0.06833519,-0.0380533
4227,▁주문,0.021909269,0.031925887
4228,▁주민,0.014624561,-0.000974983
4229,▁주변,-0.0070973868,0.009596047
4230,▁주식,-0.034197807,-0.010337822
4231,▁주식시장,0.011966235,-0.022085868
4232,▁주연,-0.013298102,0.0133136045
4233,▁주요,0.019237557,-0.04596179
4234,▁주요뉴스,0.0024434365,0.0022855448
4235,▁주인공,0.0062081255,-0.005901487
4236,▁주장,0.0006383145,0.038073003
4237,▁주장했다,0.032497045,0.050585937
4238,▁주재,0.0065131164,0.039526798
4239,▁주제,0.019953128,0.02794826
4240,▁주제로,0.025541596,0.042478368
4241,▁주주,-0.010364676,-0.027619606
4242,▁주최,0.0045787133,-0.034765057
4243,▁주택,0.0138568105,-0.014245834
4244,▁죽,-0.040289633,-0.023045078
4245,▁죽음,0.031715572,0.07558184
4246,▁준,-0.0021776073,-0.017249756
4247,▁준공,0.023170484,-0.048132535
4248,▁준다,0.0022636328,0.015098805
4249,▁준비,-0.031155717,-0.037294306
4250,▁준수,0.018744327,-0.0020241102
4251,▁준우승,0.056269906,-0.034513324
4252,▁줄,-0.0223106,-0.012808511
4253,▁줄어든,-0.0007357715,-0.046694454
4254,▁줄어들,-0.0057353936,-0.028948816
4255,▁줄었다,0.014225589,-0.0035798596
4256,▁줄여,-0.019099254,0.02465855
4257,▁중,-0.008508164,0.035040848
4258,▁중간,0.029024346,0.010030456
4259,▁중국,-0.028101709,0.0016537644
4260,▁중국의,-0.020316655,0.020915065
4261,▁중단,0.015470626,-0.0031106826
4262,▁중반,0.053398937,0.032564368
4263,▁중소,0.0055203624,-0.007845296
4264,▁중소기업,-0.017991148,-0.032578114
4265,▁중소형주,0.0036126608,-0.039256252
4266,▁중순,0.024743801,-0.005985516
4267,▁중심,-0.017384937,-0.025962388
4268,▁중심으로,-0.017693434,0.023283068
4269,▁중앙,0.00058244076,0.032633077
4270,▁중요,-0.046651673,-0.042975448
4271,▁중요성,-0.026389733,0.032990314
4272,▁중요하다,-0.018833898,0.0037947157
4273,▁중요한,-0.033330627,-0.044316344
4274,▁중이다,0.023406789,0.036661603
4275,▁중인,0.0018420145,0.042037666
4276,▁중장기,0.0036214301,-0.040253542
4277,▁중점,0.004737245,0.029111125
4278,▁중흥,0.06084975,0.0240109
4279,▁즉,0.015141267,0.017623251
4280,▁즉각,0.0025729365,-0.04442096
4281,▁즉시,-0.014985529,-0.00012628641
4282,▁즐거운,0.06338584,-0.011250587
4283,▁즐기,-0.041073285,0.021380542
4284,▁즐길,-0.0077263718,0.005301088
4285,▁증,0.035724092,0.018280663
4286,▁증가,-0.015927717,0.017467542
4287,▁증가율,0.024180813,0.009864749
4288,▁증가한,-0.01452508,-0.04661068
4289,▁증가했다,-0.008463901,-0.011859175
4290,▁증거,0.019741096,0.03139122
4291,▁증권,0.0033473112,-0.03260677
4292,▁증권사,0.02660059,0.0053836117
4293,▁증명,0.05617463,-0.000977112
4294,▁증시,0.0189582,-0.0070894742
4295,▁증액,-0.021804316,0.0078615695
4296,▁증인,0.036344327,-0.057484798
4297,▁지,0.025223274,-0.032177143
4298,▁지구,-0.00419602,-0.035009164
4299,▁지금,0.044310935,-0.03764795
4300,▁지금까지,-0.014902491,-0.023853099
4301,▁지금은,0.026043592,0.010692978
4302,▁지급,-0.014289057,0.0042443713
4303,▁지나,-0.03710164,0.03415277
4304,▁지난,0.0013170224,-0.023597253
4305,▁지난달,0.030049758,-0.055118043
4306,▁지난해,-0.0048222,-0.033820778
4307,▁지내,-0.010188035,-0.022069784
4308,▁지낸,0.020266404,-0.048259564
4309,▁지닌,-0.04339148,0.03273287
4310,▁지도,-0.04527573,-0.03393586
4311,▁지도부,0.01915846,-0.027188942
4312,▁지도자,0.04588991,0.042527348
4313,▁지동원,0.038068373,0.0026767794
4314,▁지명,-0.057017732,-0.074631
4315,▁지목,-0.06228279,-0.030976873
4316,▁지방,0.016736317,0.050441656
4317,▁지방자치단체,0.02465152,-0.013197133
4318,▁지배,7.726997e-05,-0.05059208
4319,▁지분,0.022524923,-0.023765014
4320,▁지사,0.06967303,-0.0036733516
4321,▁지속,-0.00094380043,0.037595198
4322,▁지속될,-0.021180581,0.034182332
4323,▁지속적으로,-0.022018705,0.034814272
4324,▁지속적인,-0.036643036,-0.0014235182
4325,▁지수,0.060196582,-0.034934618
4326,▁지시,0.016629403,0.031172307
4327,▁지식,-0.037934903,0.008468821
4328,▁지식경제부,-0.01619971,0.025540527
4329,▁지역,0.007857738,-0.005061688
4330,▁지연,-0.08357014,-0.020040672
4331,▁지원,-0.01052611,-0.014295056
4332,▁지원을,-0.009089905,-0.017520122
4333,▁지원하는,-0.030803366,0.0018852763
4334,▁지원한다,-0.011675239,-0.018785667
4335,▁지자체,0.034103587,-0.021459093
4336,▁지적,0.00041092746,0.005614835
4337,▁지적했다,0.011843007,9.4247516e-05
4338,▁지점,0.020446263,0.06707332
4339,▁지정,-0.008715184,0.0049208496
4340,▁지지,0.01935925,0.010616267
4341,▁지출,-0.0015257979,-0.017353648
4342,▁지켜,-0.06475722,-0.058134377
4343,▁지켜보,0.014435296,0.007057959
4344,▁지키,-0.062886536,0.0034191334
4345,▁지표,0.013633888,-0.0041693645
4346,▁지하,0.004655198,0.029377034
4347,▁지하철,0.026058644,-0.02328815
4348,▁지휘,-0.0065100268,-0.003524039
4349,▁직,0.046098627,-0.025565239
4350,▁직구,0.028008223,0.041581906
4351,▁직무,-0.06058882,-0.008793534
4352,▁직업,-0.032895744,-0.031202111
4353,▁직원,0.025511134,0.020060338
4354,▁직원들,-0.00063454546,0.008957661
4355,▁직장,-0.008995963,-0.0060221613
4356,▁직장인,0.0056564435,-0.019274874
4357,▁직전,-0.0015400886,0.026425332
4358,▁직접,-0.0065669734,-0.01485249
4359,▁직후,0.0050945245,0.06564543
4360,▁진,0.0013248455,-0.023627643
4361,▁진단,0.010499004,0.03688807
4362,▁진료,0.012123856,-0.0039051194
4363,▁진보,0.011913216,0.015575606
4364,▁진술,0.0338965,0.038739335
4365,▁진실,-0.036614742,-0.017554523
4366,▁진입,-0.026949309,0.007288053
4367,▁진주의료원,0.003979532,-0.025105493
4368,▁진짜,-0.009624384,0.015927637
4369,▁진출,0.014316026,-0.04275852
4370,▁진행,-0.023718521,-0.034329724
4371,▁진행됐다,-0.009998252,-0.016793808
4372,▁진행되는,-0.036006253,0.0037969607
4373,▁진행된,-0.018404694,-0.014199661
4374,▁진행된다,-0.029465973,-0.031198388
4375,▁진행될,-0.033587795,-0.0002914276
4376,▁진행하고,-0.057916485,0.016081737
4377,▁진행한다,-0.048071418,-0.03175538
4378,▁진화,0.03188306,-0.012099279
4379,▁질,-0.0052125882,0.0005902909
4380,▁질문,-0.0050593866,0.011211144
4381,▁질문에,0.02051906,-0.023545539
4382,▁질병,0.0425371,0.0042818245
4383,▁짐,0.019977517,-0.046990674
4384,▁집,0.07081158,-0.018758297
4385,▁집계,0.046717487,-0.034735944
4386,▁집계됐다,0.050570905,-0.015475655
4387,▁집권,0.052400623,-0.016642556
4388,▁집단,0.051175162,0.047002178
4389,▁집중,0.019018317,-0.0038164072
4390,▁집행,-0.01129836,0.00030146912
4391,▁집행유예,0.007793554,-0.034595434
4392,▁집회,0.02407929,-0.0036598952
4393,▁짓,0.0076202373,-0.03908795
4394,▁징계,0.019872304,0.00145703
4395,▁징역,0.0064730374,-0.022952255
4396,▁짜,-0.047358487,-0.041867424
4397,▁짧은,-0.024512807,-0.04781612
4398,▁쪽,-0.01849496,0.029455934
4399,▁쪽으로,-0.03862048,0.027722364
4400,▁찍,0.03829448,0.0011680014
4401,▁찍은,0.050542865,0.0044505894
4402,▁차,-0.017052082,0.037388686
4403,▁차관,0.00057530217,0.018007651
4404,▁차기,-0.0018107463,-0.022609398
4405,▁차단,0.029639378,-0.035320736
4406,▁차량,0.0058620367,0.023819814
4407,▁차례,0.038400125,0.03084803
4408,▁차별,0.006515269,0.04275806
4409,▁차별화된,0.009103267,0.0029902458
4410,▁차세대,-0.024257954,0.027756004
4411,▁차원에서,0.0025887412,0.04006325
4412,▁차원의,0.019143924,0.030108832
4413,▁차이,0.0073652435,0.053086113
4414,▁차이가,-0.004676626,0.072648205
4415,▁차지,0.0015877951,0.011330126
4416,▁차지하는,-0.066089615,-0.018616617
4417,▁차지한,-0.02856442,-0.023973169
4418,▁차지했다,0.0240288,-0.019777456
4419,▁차질,0.011103012,0.0111635905
4420,▁착,0.015782125,-0.026827432
4421,▁착공,-0.024852933,-0.021220708
4422,▁착륙,0.017168993,-0.0420458
4423,▁착수,-0.00694068,0.06661813
4424,▁착용,-0.026919205,0.017830588
4425,▁찬,-0.00919309,-0.0009191111
4426,▁찬성,0.02928079,-0.036254916
4427,▁참,0.00962712,0.014966898
4428,▁참가,0.043486007,0.004821452
4429,▁참가자들,0.014483504,-0.029269822
4430,▁참고,-0.0059574842,0.03646697
4431,▁참석,0.016317887,0.02098733
4432,▁참석한,0.0092363665,-0.0013189632
4433,▁참석해,0.029271573,0.011579697
4434,▁참석했다,0.010464444,-0.0086081745
4435,▁참여,0.040765144,0.003674222
4436,▁참여한,0.018748231,-0.029567715
4437,▁참의원,-0.022797124,-0.07006702
4438,▁창,0.026667515,0.015296666
4439,▁창단,0.02470908,0.00068762247
4440,▁창업,-0.01663102,-0.021475703
4441,▁창원,-0.003402872,-0.034506865
4442,▁창조,0.050840165,0.01966142
4443,▁창출,0.057427038,0.013554109
4444,▁찾기,-0.014419355,-0.006252343
4445,▁찾는,-0.024663607,-0.030266397
4446,▁찾아,-0.028280372,-0.016713075
4447,▁찾았다,-0.032033045,-0.025696576
4448,▁찾은,-0.026692806,-0.051617377
4449,▁찾을,-0.015321539,-0.053491347
4450,▁찾지,-0.009046499,-0.022957362
4451,▁채,-0.057486393,0.06067331
4452,▁채권,0.01132466,-0.05330745
4453,▁채널,0.05078195,0.028013518
4454,▁채무,0.0413978,-0.03361047
4455,▁채용,0.016380358,0.00990225
4456,▁채택,-0.020468038,-0.017310884
4457,▁책,0.005370373,-0.00075285044
4458,▁책임,0.024663247,-0.009101584
4459,▁책임을,0.017031396,-0.061244905
4460,▁챔피언십,0.015828766,-0.008518755
4461,▁챙겨,-0.013750199,0.05391856
4462,▁챙기,-0.026561476,0.037125766
4463,▁챙긴,-0.043804757,0.016049687
4464,▁처,0.0983073,0.026050612
4465,▁처리,-0.010779244,0.046689123
4466,▁처벌,-0.011132719,-0.013044183
4467,▁처분,0.0125304805,0.0028889105
4468,▁처음,-0.008016421,0.0082913935
4469,▁처음으로,0.025585504,-0.0031487755
4470,▁처음이다,0.01216701,-0.008959333
4471,▁천,-0.008618077,-0.06535329
4472,▁천안,-0.024693469,0.02176245
4473,▁철,-0.046042345,-0.054110236
4474,▁철강,-0.0053888652,-0.007968508
4475,▁철거,-0.035600364,-0.028382255
4476,▁철저한,0.0073061325,0.01925267
4477,▁철저히,0.03476102,0.001578986
4478,▁철학,0.016520789,0.02633751
4479,▁철회,0.016543282,0.015038256
4480,▁첨단,0.0027957782,0.047521044
4481,▁첫,-0.047392275,-0.015951091
4482,▁첫날,0.014513118,0.025653917
4483,▁청,-0.014562616,0.060996305
4484,▁청구,0.046215497,0.050758153
4485,▁청년,0.016749524,0.018359195
4486,▁청문회,-0.005726991,0.008316728
4487,▁청소년,-0.019392788,0.004450634
4488,▁청약,0.019861843,0.005791395
4489,▁청와대,0.046144404,0.04408259
4490,▁청주,0.0042189015,0.012616277
4491,▁체,0.026522525,0.06510764
4492,▁체결,0.005280487,0.033741802
4493,▁체결했다,0.04860912,0.0011302484
4494,▁체계적,-0.0010978561,0.020599414
4495,▁체력,0.0016725645,-0.0069785877
4496,▁체제,0.028471584,0.021594102
4497,▁체크,0.009267475,-0.02316702
4498,▁체포,-0.005957812,-0.02887526
4499,▁체험,0.00661787,0.025985606
4500,▁첼시,0.044772696,0.011481222
4501,▁초,0.04290004,0.03334052
4502,▁초과,-0.021599244,0.052000605
4503,▁초기,-0.0066787396,0.0074189957
4504,▁초대,0.014045067,-0.005781889
4505,▁초등학교,0.01264661,-0.004345094
4506,▁초반,0.008320397,0.043214865
4507,▁초점을,-0.042876374,0.018092759
4508,▁초청,0.08049758,0.00923314
4509,▁촉구,0.030777354,0.016868852
4510,▁촉구했다,0.02819684,0.029219178
4511,▁촉진,0.048058957,-0.019986212
4512,▁총,0.054373357,-0.02794023
4513,▁총괄,0.009916216,-0.03874623
4514,▁총기,-0.014512723,-0.04902967
4515,▁총리,-0.015779063,-0.032234143
4516,▁총장,0.07100901,-0.042087205
4517,▁총재,0.033817973,0.023955211
4518,▁촬영,0.03280679,0.013771726
4519,▁최,0.0144325495,-0.02047773
4520,▁최강,0.023382287,-0.025645908
4521,▁최강희,0.056237563,0.02997743
4522,▁최고,0.009597287,0.066681765
4523,▁최고위원,0.032985628,-0.006270611
4524,▁최고의,0.03108997,0.03801091
4525,▁최근,0.008305982,0.03292404
4526,▁최다,-0.027721716,0.0144233
